1.01951e+18,RT @moonhumster: Binance distributes every fork meaning you get free airdrop !  Register for BONUS  https://t.co/53MdLdjFFz $ENRG $UCT $LTC…,Wed Jul 18 09:23:13 +0000 2018,Matisse11102427,WFT,Weatherford International plc,False,,,,,,,,,
1.01951e+18,$APH: Aphria Inc's forecast earnings moved 0.0% over the last week but the price is -12.7%. It's PE ratio is now 5… https://t.co/jjWXZ5HGHb,Wed Jul 18 09:23:19 +0000 2018,StockflareCA,APH,Amphenol Corporation,False,,,,,,,,,
1.01951e+18,RT @JBMackenzie_TDA: I am LIVE from the @Nasdaq MarketSite today on @TDANetwork “taking a bite out of the #BigApple” 🍎. We are starting wit…,Wed Jul 18 09:23:20 +0000 2018,mikebackstreet,CL,Colgate-Palmolive Company,False,,,,,,,,,
1.01951e+18,Morgan Stanley Raises FirstEnergy $FE Price Target to $39.00 https://t.co/zIvoWCgDUy,Wed Jul 18 09:23:25 +0000 2018,OlympiaReport,FE,FirstEnergy Corp.,False,,,,,,,,,
1.01951e+18,RT @SeekingAlpha: $SPY $QQQ $DIA $IWM $VOO $SH $SDS $TZA $TNA $IVV $SSO $XLY $TQQQ $UPRO $SPXL $RSP $SQQQ $SPXS $PSQ $VFINX $XRT $VV https:…,Wed Jul 18 09:23:43 +0000 2018,NewYorkbuffett,SQQQ,ProShares UltraPro Short QQQ,False,,,,,,,,,
1.01951e+18,Lowe&amp;#39;s Companies Inc. (LOW) stock price is -10.59% below from 50 SMA https://t.co/Q5CiwD1xjI $LOW #stocks #stockmarket,Wed Jul 18 09:24:03 +0000 2018,StocksPredictr,LOW,Lowe's Companies,False,,,,,,,,,
1.01951e+18,RT @eastcoastasia: Interesting to compare purchase frequency across China ecommerce $BABA $JD also size of PDD vs $VIPS https://t.co/wBZiy…,Wed Jul 18 09:24:11 +0000 2018,ContraCFA,VIPS,Vipshop Holdings Limited,False,,,,,,,,,
1.01951e+18,RT @moonhumster: Binance distributes every fork meaning you get free airdrop !  Register for BONUS  https://t.co/53MdLdjFFz $ENRG $UCT $LTC…,Wed Jul 18 09:24:18 +0000 2018,Jerryokis,WFT,Weatherford International plc,False,,,,,,,,,
1.01951e+18,Darden Restaurants $DRI Downgraded by Maxim Group https://t.co/JnkPNfbuf0,Wed Jul 18 09:24:28 +0000 2018,ThisLincolnian,DRI,Darden Restaurants,False,,,,,,,,,
1.01951e+18,RT @eastcoastasia: Interesting to compare purchase frequency across China ecommerce $BABA $JD also size of PDD vs $VIPS https://t.co/wBZiy…,Wed Jul 18 09:24:33 +0000 2018,CheeHowTan,VIPS,Vipshop Holdings Limited,False,,,,,,,,,
1.01951e+18,RT @kirillklip: #TheSwitch: #GEMRoyalty #TNRGold $TNR.v Strategic Stake in #InternationalLithium #ILC $ILC.v &amp; #Royalty on #Mariana #Lithiu…,Wed Jul 18 09:24:35 +0000 2018,LithiumToday,FMC,FMC Corporation,False,,,,,,,,,
1.01951e+18,Our bot detects coin listings faster than official announcement! 🙌  Join Us ➡️ https://t.co/iR0BFUm0t7  $XUC $ESV… https://t.co/DuNLE4SESs,Wed Jul 18 09:25:10 +0000 2018,Michael40684539,ESV,Ensco plc,False,,,,,,,,,
1.01951e+18,$DCC $RFN $TTL $OOK $FGF $NOV $S3R  #ASX Blockies running hard after BTC bounce https://t.co/pHBc4wkRA4,Wed Jul 18 09:25:13 +0000 2018,mojo2475,NOV,National Oilwell Varco,False,,,,,,,,,
1.01951e+18,Buy and sell your alt coins on Binance for just 0.05% fee! 💸  Register for BONUS ➡️ https://t.co/WbsCd1Jgim  $MRO… https://t.co/FjLJzfKpwY,Wed Jul 18 09:26:33 +0000 2018,chloeball366,VIPS,Vipshop Holdings Limited,False,,,,,,,,,
1.01951e+18,Analysts Anticipate Best Buy Co Inc $BBY Will Post Earnings of $0.82 Per Share https://t.co/dg5dnGwmFQ,Wed Jul 18 09:27:11 +0000 2018,ConsumerFeed,BBY,Best Buy Co.,False,,,,,,,,,
1.01951e+18,Get access to 15+ premium paid groups for a fraction of the price! 💰  Join Us ➡️ https://t.co/o2Tun18cdZ  $PRL… https://t.co/x0FXqG7hB9,Wed Jul 18 09:27:42 +0000 2018,oliverpaige625,MGM,MGM Resorts International,False,,,,,,,,,
1.01951e+18,#InvestorIntel: #TNRGold Fine Tuning #Royalty Model For #Green #Energy #Metals. https://t.co/i6I2uGTXGh #GEMRoyalty… https://t.co/fTV1CjxJoF,Wed Jul 18 09:27:49 +0000 2018,kirillklip,GG,Goldcorp Inc.,False,,,,,,,,,
1.01951e+18,Binance has mobile apps so you can trade anywhere. Sign up! 😍  Register for BONUS ➡️ https://t.co/sAIS0nxjBb… https://t.co/uqwzO3sPKv,Wed Jul 18 09:28:00 +0000 2018,danhodges4591,COP,ConocoPhillips,False,,,,,,,,,
1.01951e+18,RT @somanychris: @jamesosh @NHSEngland Oh hello! Welcome to the party at last. Where have you been? We've been waiting for an adult to step…,Wed Jul 18 09:28:56 +0000 2018,fight4orkambi,VRTX,Vertex Pharmaceuticals Incorporated,False,,,,,,,,,
1.01951e+18,#GEMRoyalty Co. #TNRGold $TNR.v #ShotgunGold Project: #KirillKlip next step with #Shotgun is to find an… https://t.co/H9uPK5d9Qp,Wed Jul 18 09:29:03 +0000 2018,kirillklip,GG,Goldcorp Inc.,False,,,,,,,,,
1.01951e+18,RT @Energicrypto: The Energi Earndrop is live! Early participants get the most so join now! Earn up to 100 free $NRG for following us and l…,Wed Jul 18 09:29:04 +0000 2018,findingreview,NRG,NRG Energy,False,,,,,,,,,
1.01951e+18,RT @arrietty_vips: VIPS誕生５ヶ月おめでとう！！！  誕生５ヶ月を記念して このアカウントをフォローして このツイートをリツイートしてくれた人の中から 抽選で ５名に５５５５VIPS ５５名に５５５VIPS プレゼント！  リツイートしまくってね！ #VI…,Wed Jul 18 09:29:32 +0000 2018,trxageage,VIPS,Vipshop Holdings Limited,False,,,,,,,,,
1.01951e+18,Stellar $XLM price: $0.282975 QUICK! Sign up before Binance closes registration! 🤔 💸  ➡️… https://t.co/CDnsbvtytk,Wed Jul 18 09:29:45 +0000 2018,FoxHODL,OXY,Occidental Petroleum Corporation,False,,,,,,,,,
1.01951e+18,Marathon Petroleum $MPC Upgraded at Zacks Investment Research https://t.co/dWFily14Rb,Wed Jul 18 09:29:46 +0000 2018,TickerReport,MPC,Marathon Petroleum Corporation,False,,,,,,,,,
1.01951e+18,Johnson Controls International $JCI Rating Lowered to Hold at Zacks Investment Research https://t.co/3IBQSIzRT4,Wed Jul 18 09:29:47 +0000 2018,dispatchtribune,JCI,Johnson Controls International plc,False,,,,,,,,,
1.01951e+18,Edwards Lifesciences $EW Stock Rating Lowered by Zacks Investment Research https://t.co/7GM50H7VKe,Wed Jul 18 09:29:48 +0000 2018,dispatchtribune,EW,Edwards Lifesciences Corporation,False,,,,,,,,,
1.01951e+18,Danaher $DHR Stock Rating Lowered by Zacks Investment Research https://t.co/ePwWZwBilV,Wed Jul 18 09:29:49 +0000 2018,TickerReport,DHR,Danaher Corporation,False,,,,,,,,,
