1.01936e+18,$3.80 EPS Expected for Humana Inc. $HUM - https://t.co/2ka6Qku58v,Tue Jul 17 23:20:09 +0000 2018,bibeypost_stock,HUM,Humana Inc.,False,,,,,,,,,
1.01936e+18,General Mills Inc. $GIS Insider Sells $2332975.56 in Stock https://t.co/y55gCLWOaZ,Tue Jul 17 23:20:11 +0000 2018,TranscriptDaily,GIS,General Mills,False,,,,,,,,,
1.01936e+18,Zacks: Analysts Anticipate Autodesk Inc. $ADSK Will Announce Quarterly Sales of $600.68 Million https://t.co/8qu7z2gGlu,Tue Jul 17 23:20:14 +0000 2018,OlympiaReport,ADSK,Autodesk,False,,,,,,,,,
1.01936e+18,Get access to 15+ premium paid groups for a fraction of the price! 💎  Join Us ➡️ https://t.co/c6OTMeB68o  $BOX… https://t.co/hfcJP9DjmB,Tue Jul 17 23:20:17 +0000 2018,RonaldF05176792,DKS,Dick's Sporting Goods,False,,,,,,,,,
1.01936e+18,SYSCO Co. $SYY Director Richard G. Tilghman Sells 5000 Shares https://t.co/FySjvW5EAf,Tue Jul 17 23:20:32 +0000 2018,TheMarketsDaily,SYY,Sysco Corporation,False,,,,,,,,,
1.01936e+18,Evening Most Tweeted Big Caps check out Gambiste Top 10: $JBHT $DBX $IQ $LULU $AMD $ALNY $CA $AAL $CTXS $MU https://t.co/lYp5LtitVR,Tue Jul 17 23:20:43 +0000 2018,GambisteFinance,JBHT,J.B. Hunt Transport Services,False,,,,,,,,,
1.01936e+18,The optimism about what this country could do is just wonderful $PSC $zim $ivz $lcd #asx #ausbiz #zimbabwe https://t.co/2bHSfEZSWD,Tue Jul 17 23:20:43 +0000 2018,rachelinmena,IVZ,Invesco Ltd.,True,,,,,,,,,
1.01936e+18,Pentair PLC $PNR Expected to Announce Quarterly Sales of $791.45 Million https://t.co/Ggh3GpiacK,Tue Jul 17 23:20:45 +0000 2018,dailypoliticaln,PNR,Pentair plc,False,,,,,,,,,
1.01936e+18,Walgreens Boots Alliance Inc $WBA COO Purchases $110755000.00 in Stock https://t.co/aHbCmPR4uF,Tue Jul 17 23:20:46 +0000 2018,dailypoliticaln,WBA,Walgreens Boots Alliance,False,,,,,,,,,
1.01936e+18,Ellyn Shook Sells 4375 Shares of Accenture Plc $ACN Stock https://t.co/PtDb93fxub,Tue Jul 17 23:20:48 +0000 2018,dailypoliticaln,ACN,Accenture plc,False,,,,,,,,,
1.01936e+18,Zacks: Analysts Anticipate Pentair PLC $PNR Will Announce Earnings of $0.69 Per Share https://t.co/0Q7ohUKo8C,Tue Jul 17 23:21:14 +0000 2018,WatchlistN,PNR,Pentair plc,False,,,,,,,,,
