1.01921e+18,RT @CompoundTrading: Top Decliners in #Premarket Hours $NFLX $IQ $WPP $TQQQ $UNH $QLD $BTI $BP $VOD $DGAZ $INTC $ROKU https://t.co/alIPlgrC…,Tue Jul 17 13:09:10 +0000 2018,just4girls1,TQQQ,ProShares UltraPro QQQ,False,,,,,,,,,
1.01921e+18,RT @lukemburgess: Gains since this article was published: $SAM: 58% $BYD: 16% $CVS: 6% $PSA: 12% https://t.co/Udvo6aWfq2,Tue Jul 17 13:09:47 +0000 2018,TheDailyHammer,CVS,CVS Health Corporation,False,,,,,,,,,
1.01921e+18,Goldcorp $GG Downgraded by ValuEngine https://t.co/CxckRO9qDM,Tue Jul 17 13:09:55 +0000 2018,WatchlistN,GG,Goldcorp Inc.,False,,,,,,,,,
1.01921e+18,Parker-Hannifin $PH Rating Lowered to Neutral at Goldman Sachs Group https://t.co/StX6yzwTBv,Tue Jul 17 13:09:56 +0000 2018,WatchlistN,PH,Parker-Hannifin Corporation,False,,,,,,,,,
1.01921e+18,A New ‘Neulasta’: First biosimilar version gains @US_FDA approval. Will Fulphila successfully penetrate the US mark… https://t.co/sjXj7QSjuQ,Tue Jul 17 13:10:02 +0000 2018,BionestPartners,MYL,Mylan N.V.,False,,,,,,,,,
1.01921e+18,Stericycle $SRCL Downgraded to Hold at Zacks Investment Research https://t.co/kE7LbGq8a8,Tue Jul 17 13:10:02 +0000 2018,WatchlistN,SRCL,Stericycle,False,,,,,,,,,
1.01921e+18,It is unusual for a stock trading near a multi-year high to have soo many analysts dislike the stock think $NKE https://t.co/GXigExDQp2,Tue Jul 17 13:10:13 +0000 2018,myrollingstocks,NKE,NIKE,False,,,,,,,,,
1.01921e+18,$UPS tests 'smart lock' technology in New York apartment buildings - https://t.co/PqYYLgCSmY,Tue Jul 17 13:10:29 +0000 2018,InvestingStockz,UPS,United Parcel Service,False,,,,,,,,,
1.01921e+18,$APC Advanced Proteome Therapeutics Announces Collaboration with Noria Pharmaceuticals TSX Venture Exchange:APC https://t.co/Rjbea5ELpH,Tue Jul 17 13:10:33 +0000 2018,StockTexts,APC,Anadarko Petroleum Corporation,False,,,,,,,,,
1.01921e+18,$AMTD Is the App down again?,Tue Jul 17 13:10:42 +0000 2018,j_jccnidan,AMTD,TD Ameritrade Holding Corporation,False,,,,,,,,,
1.01921e+18,America's Oil and Gas Industry Is on Pace for a Record Smashing Year in 2018 @themotleyfool #stocks $DVN $MRO… https://t.co/pScFnwvTNQ,Tue Jul 17 13:11:03 +0000 2018,FutureOnHQ,DVN,Devon Energy Corporation,False,,,,,,,,,
1.01921e+18,Move your trading to the #1 crypto exchange today ! Sign up 💸  Register for BONUS ➡️ https://t.co/sYjWfR1e8D… https://t.co/2844hwaMwr,Tue Jul 17 13:11:23 +0000 2018,evanalsop4864,SRC,Spirit Realty Capital,False,,,,,,,,,
1.01921e+18,Regeneron Pharmaceuticals $REGN PT Raised to $415.00 https://t.co/YWppNuwu7X,Tue Jul 17 13:11:28 +0000 2018,TranscriptDaily,REGN,Regeneron Pharmaceuticals,False,,,,,,,,,
1.01921e+18,RT @cvpayne: Rev Up That Diesel! JB Hunt $JBHT just posted great financial results with strength in all business segments. Great proxy for…,Tue Jul 17 13:11:52 +0000 2018,palms302,JBHT,J.B. Hunt Transport Services,False,,,,,,,,,
1.01921e+18,$SCHW $IBKR $ETFC $AMTD:  Charles Schwab Stock Jumps On Strong Earnings:  https://t.co/630c4NlUe9,Tue Jul 17 13:12:01 +0000 2018,newswelldone,AMTD,TD Ameritrade Holding Corporation,False,,,,,,,,,
1.01921e+18,RT @VolatilityQ: My view has not changed on this. Tuesday's $SPX open will be critical. Exposure: Net-long volatility $SVXY $UVXY hedged…,Tue Jul 17 13:12:05 +0000 2018,VolatilityQ,SQQQ,ProShares UltraPro Short QQQ,False,,,,,,,,,
1.01921e+18,$COG - https://t.co/Himj6CQVL7,Tue Jul 17 13:12:09 +0000 2018,ZmansEnrgyBrain,COG,Cabot Oil & Gas Corporation,False,,,,,,,,,
1.01921e+18,RT @BrandonVanZee: 🕘 #9at9 - Your 9am ET daily digest of what large &amp; mid-cap 🇺🇸 stocks are ⬆️ &amp; ⬇️ the most in the premarket.  📈 $SCHW $PG…,Tue Jul 17 13:12:20 +0000 2018,kirtip56,SWK,Stanley Black & Decker,False,,,,,,,,,
1.01921e+18,Binance has mobile apps so you can trade anywhere. Sign up! 💸  Register for BONUS ➡️ https://t.co/sAIS0nxjBb… https://t.co/MhCjiOFBgm,Tue Jul 17 13:12:21 +0000 2018,danhodges4591,SRC,Spirit Realty Capital,False,,,,,,,,,
1.01921e+18,RT @HomelessOnMoon: First real world application of #dapp and that too at grand scale in Singapore.👍👍 $EFX Low cap HODL gem  #Effect.AI #E…,Tue Jul 17 13:12:25 +0000 2018,crypt0rat,EFX,Equifax Inc.,False,,,,,,,,,
1.01921e+18,RT @BitScreener: New Coins added to https://t.co/KozqoWvPD9 $KBC $FTI $PCH $QURO $SEER $CONI $ESS $ONL $OTB $PAI $GOT $THRT #bitscreener h…,Tue Jul 17 13:12:30 +0000 2018,golferliberated,ESS,Essex Property Trust,False,,,,,,,,,
1.01921e+18,Wolfe Research Starts Accenture plc $ACN at Underperform https://t.co/TrI7qUbULc,Tue Jul 17 13:12:54 +0000 2018,AnalystWire,ACN,Accenture plc,False,,,,,,,,,
1.01921e+18,@sasha35625 $MET Metronome Будет разумно сразу сделать поддержку метронома.,Tue Jul 17 13:12:59 +0000 2018,gefander,MET,MetLife,False,,,,,,,,,
