1.01931e+18,Today's Top 5 Technically Ranked Large Caps: $ABMD $KDP $TWTR $TRIP $NFLX https://t.co/Cv7zqr482z #sccrankings #stockcharts,Tue Jul 17 20:02:21 +0000 2018,StockCharts,TRIP,TripAdvisor,False,,,,,,,,,
1.01931e+18,Today's Top 5 Technical Gainers among Large Caps: $JNJ $SCHW $PRGO $PPG $PHM https://t.co/Cv7zqr482z #sccrankings #stockcharts,Tue Jul 17 20:02:21 +0000 2018,StockCharts,PRGO,Perrigo Company plc,False,,,,,,,,,
1.01931e+18,Tourbillon Capital Partners LP Holding in Sarepta Therapeutics INC $SRPT Trimmed by $25.28 Million as Valuation Ros… https://t.co/RU7P0Z3dta,Tue Jul 17 20:02:37 +0000 2018,bibeypost_stock,SRPT,Sarepta Therapeutics,False,,,,,,,,,
1.01931e+18,@j0nathandavis $MOS and $NTR holding in well too (I’m long all three) https://t.co/uksM05vBUo,Tue Jul 17 20:02:59 +0000 2018,jermz05,MOS,The Mosaic Company,False,,,,,,,,,
1.01931e+18,RT @MedTechBio_Inv: $GERN $JNJ $CELG $NVS $ABBV $INCY $XLRN Imetelstat is the next blockbuster in oncology. https://t.co/e8wBjOGMlN,Tue Jul 17 20:03:11 +0000 2018,minetphilippe1,INCY,Incyte Corporation,False,,,,,,,,,
1.01931e+18,MY STOCKS FOR TUESDAY 10 JULY 2018! NICE DAY FOR $WYNN! https://t.co/ww7iwtXoDi https://t.co/pStRSZIGhB,Tue Jul 17 20:03:19 +0000 2018,Jotrade2,WYNN,Wynn Resorts,False,,,,,,,,,
1.01931e+18,Here's how analysts see DTE Energy Company $DTE after this past week. - https://t.co/UyfQv0xC5P,Tue Jul 17 20:03:32 +0000 2018,whatsonthorold2,DTE,DTE Energy Company,False,,,,,,,,,
1.01931e+18,RT @GarySMorrow: Nice follow through for UTX in the green all day will close at new July highs Friday's breakout developing nicely http…,Tue Jul 17 20:03:58 +0000 2018,cheri8891,UTX,United Technologies Corporation,False,,,,,,,,,
1.01931e+18,Susquehanna International Group Llp Boosted By $1.32 Million Its Qualys $Call $QLYS Position; Liberty Mutual Group… https://t.co/VEShQJqdxt,Tue Jul 17 20:04:13 +0000 2018,skatroni_xxx,FISV,Fiserv,False,,,,,,,,,
1.01931e+18,Analysts are on the Bearish side about DTE Energy Company $DTE this week. - https://t.co/SkeniNCI29,Tue Jul 17 20:04:35 +0000 2018,mmahotstuff1,DTE,DTE Energy Company,False,,,,,,,,,
